GEO_ID,STATE,NAME,Local Tax rate state average,Local Tax Rate
0500000US51057,Virginia,"Essex County, Virginia",0.33%,0.31
0500000US51059,Virginia,"Fairfax County, Virginia",0.33%,0.312
0500000US51061,Virginia,"Fauquier County, Virginia",0.33%,0.333
0500000US51063,Virginia,"Floyd County, Virginia",0.33%,0.326
0500000US51065,Virginia,"Fluvanna County, Virginia",0.33%,0.333
0500000US51067,Virginia,"Franklin County, Virginia",0.33%,0.297
0500000US51069,Virginia,"Frederick County, Virginia",0.33%,0.331
0500000US51071,Virginia,"Giles County, Virginia",0.33%,0.323
0500000US51073,Virginia,"Gloucester County, Virginia",0.33%,0.335
0500000US51075,Virginia,"Goochland County, Virginia",0.33%,0.327
0500000US51077,Virginia,"Grayson County, Virginia",0.33%,0.339
0500000US51079,Virginia,"Greene County, Virginia",0.33%,0.332
0500000US51081,Virginia,"Greensville County, Virginia",0.33%,0.313
0500000US51083,Virginia,"Halifax County, Virginia",0.33%,0.316
0500000US51085,Virginia,"Hanover County, Virginia",0.33%,0.339
0500000US51087,Virginia,"Henrico County, Virginia",0.33%,0.34
0500000US51089,Virginia,"Henry County, Virginia",0.33%,0.318
0500000US51091,Virginia,"Highland County, Virginia",0.33%,0.333
0500000US51093,Virginia,"Isle of Wight County, Virginia",0.33%,0.314
0500000US51095,Virginia,"James City County, Virginia",0.33%,0.331
0500000US51097,Virginia,"King and Queen County, Virginia",0.33%,0.321
0500000US51099,Virginia,"King George County, Virginia",0.33%,0.346
0500000US51101,Virginia,"King William County, Virginia",0.33%,0.337
0500000US51103,Virginia,"Lancaster County, Virginia",0.33%,0.339
0500000US51105,Virginia,"Lee County, Virginia",0.33%,0.321
0500000US51107,Virginia,"Loudoun County, Virginia",0.33%,0.334
0500000US51109,Virginia,"Louisa County, Virginia",0.33%,0.335
0500000US51111,Virginia,"Lunenburg County, Virginia",0.33%,0.344
0500000US51113,Virginia,"Madison County, Virginia",0.33%,0.355
0500000US51115,Virginia,"Mathews County, Virginia",0.33%,0.33
0500000US51117,Virginia,"Mecklenburg County, Virginia",0.33%,0.334
0500000US51119,Virginia,"Middlesex County, Virginia",0.33%,0.331
0500000US51121,Virginia,"Montgomery County, Virginia",0.33%,0.325
0500000US51125,Virginia,"Nelson County, Virginia",0.33%,0.327
0500000US51127,Virginia,"New Kent County, Virginia",0.33%,0.322
0500000US51131,Virginia,"Northampton County, Virginia",0.33%,0.333
0500000US51133,Virginia,"Northumberland County, Virginia",0.33%,0.313
0500000US51135,Virginia,"Nottoway County, Virginia",0.33%,0.311
0500000US51137,Virginia,"Orange County, Virginia",0.33%,0.337
0500000US51139,Virginia,"Page County, Virginia",0.33%,0.338
0500000US51141,Virginia,"Patrick County, Virginia",0.33%,0.351
0500000US51143,Virginia,"Pittsylvania County, Virginia",0.33%,0.342
0500000US51145,Virginia,"Powhatan County, Virginia",0.33%,0.332
0500000US51147,Virginia,"Prince Edward County, Virginia",0.33%,0.339
0500000US51149,Virginia,"Prince George County, Virginia",0.33%,0.329
0500000US51153,Virginia,"Prince William County, Virginia",0.33%,0.335
0500000US51155,Virginia,"Pulaski County, Virginia",0.33%,0.332
0500000US51157,Virginia,"Rappahannock County, Virginia",0.33%,0.33
0500000US51159,Virginia,"Richmond County, Virginia",0.33%,0.339
0500000US51161,Virginia,"Roanoke County, Virginia",0.33%,0.317
0500000US51163,Virginia,"Rockbridge County, Virginia",0.33%,0.339
0500000US51165,Virginia,"Rockingham County, Virginia",0.33%,0.338
0500000US51167,Virginia,"Russell County, Virginia",0.33%,0.333
0500000US51169,Virginia,"Scott County, Virginia",0.33%,0.327
0500000US51171,Virginia,"Shenandoah County, Virginia",0.33%,0.344
0500000US51173,Virginia,"Smyth County, Virginia",0.33%,0.297
0500000US51175,Virginia,"Southampton County, Virginia",0.33%,0.338
0500000US51177,Virginia,"Spotsylvania County, Virginia",0.33%,0.345
0500000US51179,Virginia,"Stafford County, Virginia",0.33%,0.293
0500000US51181,Virginia,"Surry County, Virginia",0.33%,0.325
0500000US51183,Virginia,"Sussex County, Virginia",0.33%,0.319
0500000US51185,Virginia,"Tazewell County, Virginia",0.33%,0.331
0500000US51187,Virginia,"Warren County, Virginia",0.33%,0.309
0500000US51191,Virginia,"Washington County, Virginia",0.33%,0.316
0500000US51193,Virginia,"Westmoreland County, Virginia",0.33%,0.336
0500000US51195,Virginia,"Wise County, Virginia",0.33%,0.323
0500000US51197,Virginia,"Wythe County, Virginia",0.33%,0.323
0500000US51199,Virginia,"York County, Virginia",0.33%,0.336
0500000US51510,Virginia,"Alexandria city, Virginia",0.33%,0.326
0500000US51520,Virginia,"Bristol city, Virginia",0.33%,0.336
0500000US51530,Virginia,"Buena Vista city, Virginia",0.33%,0.326
0500000US51540,Virginia,"Charlottesville city, Virginia",0.33%,0.332
0500000US51550,Virginia,"Chesapeake city, Virginia",0.33%,0.315
0500000US51570,Virginia,"Colonial Heights city, Virginia",0.33%,0.338
0500000US51580,Virginia,"Covington city, Virginia",0.33%,0.33
0500000US51590,Virginia,"Danville city, Virginia",0.33%,0.343
0500000US51595,Virginia,"Emporia city, Virginia",0.33%,0.321
0500000US51600,Virginia,"Fairfax city, Virginia",0.33%,0.309
0500000US51610,Virginia,"Falls Church city, Virginia",0.33%,0.317
0500000US51620,Virginia,"Franklin city, Virginia",0.33%,0.344
0500000US51630,Virginia,"Fredericksburg city, Virginia",0.33%,0.333
0500000US51640,Virginia,"Galax city, Virginia",0.33%,0.321
0500000US51650,Virginia,"Hampton city, Virginia",0.33%,0.313
0500000US51660,Virginia,"Harrisonburg city, Virginia",0.33%,0.324
0500000US51670,Virginia,"Hopewell city, Virginia",0.33%,0.349
0500000US51678,Virginia,"Lexington city, Virginia",0.33%,0.342
0500000US51680,Virginia,"Lynchburg city, Virginia",0.33%,0.332
0500000US51683,Virginia,"Manassas city, Virginia",0.33%,0.34
0500000US51685,Virginia,"Manassas Park city, Virginia",0.33%,0.34
0500000US51690,Virginia,"Martinsville city, Virginia",0.33%,0.335
0500000US51700,Virginia,"Newport News city, Virginia",0.33%,0.331
0500000US51710,Virginia,"Norfolk city, Virginia",0.33%,0.315
0500000US51720,Virginia,"Norton city, Virginia",0.33%,0.344
0500000US51730,Virginia,"Petersburg city, Virginia",0.33%,0.349
0500000US51735,Virginia,"Poquoson city, Virginia",0.33%,0.347
0500000US51740,Virginia,"Portsmouth city, Virginia",0.33%,0.337
0500000US51750,Virginia,"Radford city, Virginia",0.33%,0.319
0500000US51760,Virginia,"Richmond city, Virginia",0.33%,0.342
0500000US51770,Virginia,"Roanoke city, Virginia",0.33%,0.329
0500000US51775,Virginia,"Salem city, Virginia",0.33%,0.332
0500000US51790,Virginia,"Staunton city, Virginia",0.33%,0.311
0500000US51800,Virginia,"Suffolk city, Virginia",0.33%,0.333
0500000US51810,Virginia,"Virginia Beach city, Virginia",0.33%,0.3
0500000US51820,Virginia,"Waynesboro city, Virginia",0.33%,0.352
0500000US51830,Virginia,"Williamsburg city, Virginia",0.33%,0.351
0500000US51840,Virginia,"Winchester city, Virginia",0.33%,0.325
0500000US53001,Washington,"Adams County, Washington",2.39%,2.51
0500000US53003,Washington,"Asotin County, Washington",2.39%,2.232
0500000US53005,Washington,"Benton County, Washington",2.39%,2.408
0500000US53007,Washington,"Chelan County, Washington",2.39%,2.38
0500000US53009,Washington,"Clallam County, Washington",2.39%,2.388
0500000US53011,Washington,"Clark County, Washington",2.39%,2.319
0500000US53013,Washington,"Columbia County, Washington",2.39%,2.444
0500000US53015,Washington,"Cowlitz County, Washington",2.39%,2.465
0500000US53017,Washington,"Douglas County, Washington",2.39%,2.414
0500000US53019,Washington,"Ferry County, Washington",2.39%,2.414
0500000US53021,Washington,"Franklin County, Washington",2.39%,2.604
0500000US53023,Washington,"Garfield County, Washington",2.39%,2.493
0500000US53025,Washington,"Grant County, Washington",2.39%,2.427
0500000US53027,Washington,"Grays Harbor County, Washington",2.39%,2.388
0500000US53029,Washington,"Island County, Washington",2.39%,2.379
0500000US53031,Washington,"Jefferson County, Washington",2.39%,2.596
0500000US53033,Washington,"King County, Washington",2.39%,2.286
0500000US53035,Washington,"Kitsap County, Washington",2.39%,2.409
0500000US53037,Washington,"Kittitas County, Washington",2.39%,2.486
0500000US53039,Washington,"Klickitat County, Washington",2.39%,2.506
0500000US53041,Washington,"Lewis County, Washington",2.39%,2.304
0500000US53043,Washington,"Lincoln County, Washington",2.39%,2.563
0500000US53045,Washington,"Mason County, Washington",2.39%,2.312
0500000US53047,Washington,"Okanogan County, Washington",2.39%,2.451
0500000US53049,Washington,"Pacific County, Washington",2.39%,2.342
0500000US53051,Washington,"Pend Oreille County, Washington",2.39%,2.266
0500000US53053,Washington,"Pierce County, Washington",2.39%,2.331
0500000US53055,Washington,"San Juan County, Washington",2.39%,2.272
0500000US53057,Washington,"Skagit County, Washington",2.39%,2.187
0500000US53059,Washington,"Skamania County, Washington",2.39%,2.477
0500000US53061,Washington,"Snohomish County, Washington",2.39%,2.425
0500000US53063,Washington,"Spokane County, Washington",2.39%,2.348
0500000US53065,Washington,"Stevens County, Washington",2.39%,2.401
0500000US53067,Washington,"Thurston County, Washington",2.39%,2.266
0500000US53069,Washington,"Wahkiakum County, Washington",2.39%,2.12
0500000US53071,Washington,"Walla Walla County, Washington",2.39%,2.524
0500000US53073,Washington,"Whatcom County, Washington",2.39%,2.305
0500000US53075,Washington,"Whitman County, Washington",2.39%,2.462
0500000US53077,Washington,"Yakima County, Washington",2.39%,2.308
0500000US54001,West Virginia,"Barbour County, West Virginia",0.07%,0.072
0500000US54003,West Virginia,"Berkeley County, West Virginia",0.07%,0.065
0500000US54005,West Virginia,"Boone County, West Virginia",0.07%,0.073
0500000US54007,West Virginia,"Braxton County, West Virginia",0.07%,0.074
0500000US54009,West Virginia,"Brooke County, West Virginia",0.07%,0.07
0500000US54011,West Virginia,"Cabell County, West Virginia",0.07%,0.067
0500000US54013,West Virginia,"Calhoun County, West Virginia",0.07%,0.071
0500000US54015,West Virginia,"Clay County, West Virginia",0.07%,0.069
0500000US54017,West Virginia,"Doddridge County, West Virginia",0.07%,0.071
0500000US54019,West Virginia,"Fayette County, West Virginia",0.07%,0.071
0500000US54021,West Virginia,"Gilmer County, West Virginia",0.07%,0.069
0500000US54023,West Virginia,"Grant County, West Virginia",0.07%,0.07
0500000US54025,West Virginia,"Greenbrier County, West Virginia",0.07%,0.07
0500000US54027,West Virginia,"Hampshire County, West Virginia",0.07%,0.07
0500000US54029,West Virginia,"Hancock County, West Virginia",0.07%,0.073
0500000US54031,West Virginia,"Hardy County, West Virginia",0.07%,0.074
0500000US54033,West Virginia,"Harrison County, West Virginia",0.07%,0.068
0500000US54035,West Virginia,"Jackson County, West Virginia",0.07%,0.068
0500000US54037,West Virginia,"Jefferson County, West Virginia",0.07%,0.071
0500000US54039,West Virginia,"Kanawha County, West Virginia",0.07%,0.075
0500000US54041,West Virginia,"Lewis County, West Virginia",0.07%,0.065
0500000US54043,West Virginia,"Lincoln County, West Virginia",0.07%,0.073
0500000US54045,West Virginia,"Logan County, West Virginia",0.07%,0.071
0500000US54047,West Virginia,"McDowell County, West Virginia",0.07%,0.073
0500000US54049,West Virginia,"Marion County, West Virginia",0.07%,0.07
0500000US54051,West Virginia,"Marshall County, West Virginia",0.07%,0.068
0500000US54053,West Virginia,"Mason County, West Virginia",0.07%,0.066
0500000US54055,West Virginia,"Mercer County, West Virginia",0.07%,0.067
0500000US54057,West Virginia,"Mineral County, West Virginia",0.07%,0.067
0500000US54059,West Virginia,"Mingo County, West Virginia",0.07%,0.073
0500000US54061,West Virginia,"Monongalia County, West Virginia",0.07%,0.074
0500000US54063,West Virginia,"Monroe County, West Virginia",0.07%,0.071
0500000US54065,West Virginia,"Morgan County, West Virginia",0.07%,0.071
0500000US54067,West Virginia,"Nicholas County, West Virginia",0.07%,0.067
0500000US54069,West Virginia,"Ohio County, West Virginia",0.07%,0.068
0500000US54071,West Virginia,"Pendleton County, West Virginia",0.07%,0.069
0500000US54073,West Virginia,"Pleasants County, West Virginia",0.07%,0.067
0500000US54075,West Virginia,"Pocahontas County, West Virginia",0.07%,0.072
0500000US54077,West Virginia,"Preston County, West Virginia",0.07%,0.068
0500000US54079,West Virginia,"Putnam County, West Virginia",0.07%,0.072
0500000US54081,West Virginia,"Raleigh County, West Virginia",0.07%,0.064
0500000US54083,West Virginia,"Randolph County, West Virginia",0.07%,0.07
0500000US54085,West Virginia,"Ritchie County, West Virginia",0.07%,0.068
0500000US54087,West Virginia,"Roane County, West Virginia",0.07%,0.068
0500000US54089,West Virginia,"Summers County, West Virginia",0.07%,0.069
0500000US54091,West Virginia,"Taylor County, West Virginia",0.07%,0.067
0500000US54093,West Virginia,"Tucker County, West Virginia",0.07%,0.07
0500000US54095,West Virginia,"Tyler County, West Virginia",0.07%,0.067
0500000US54097,West Virginia,"Upshur County, West Virginia",0.07%,0.075
0500000US54099,West Virginia,"Wayne County, West Virginia",0.07%,0.071
0500000US54101,West Virginia,"Webster County, West Virginia",0.07%,0.072
0500000US54103,West Virginia,"Wetzel County, West Virginia",0.07%,0.071
0500000US54105,West Virginia,"Wirt County, West Virginia",0.07%,0.07
0500000US54107,West Virginia,"Wood County, West Virginia",0.07%,0.069
0500000US54109,West Virginia,"Wyoming County, West Virginia",0.07%,0.074
0500000US55001,Wisconsin,"Adams County, Wisconsin",0.43%,0.442
0500000US55003,Wisconsin,"Ashland County, Wisconsin",0.43%,0.384
0500000US55005,Wisconsin,"Barron County, Wisconsin",0.43%,0.425
0500000US55007,Wisconsin,"Bayfield County, Wisconsin",0.43%,0.46
0500000US55009,Wisconsin,"Brown County, Wisconsin",0.43%,0.42
0500000US55011,Wisconsin,"Buffalo County, Wisconsin",0.43%,0.417
0500000US55013,Wisconsin,"Burnett County, Wisconsin",0.43%,0.44
0500000US55015,Wisconsin,"Calumet County, Wisconsin",0.43%,0.428
0500000US55017,Wisconsin,"Chippewa County, Wisconsin",0.43%,0.445
0500000US55019,Wisconsin,"Clark County, Wisconsin",0.43%,0.442
0500000US55021,Wisconsin,"Columbia County, Wisconsin",0.43%,0.445
0500000US55023,Wisconsin,"Crawford County, Wisconsin",0.43%,0.448
0500000US55025,Wisconsin,"Dane County, Wisconsin",0.43%,0.416
0500000US55027,Wisconsin,"Dodge County, Wisconsin",0.43%,0.422
0500000US55029,Wisconsin,"Door County, Wisconsin",0.43%,0.428
0500000US55031,Wisconsin,"Douglas County, Wisconsin",0.43%,0.438
0500000US55033,Wisconsin,"Dunn County, Wisconsin",0.43%,0.42
0500000US55035,Wisconsin,"Eau Claire County, Wisconsin",0.43%,0.434
0500000US55037,Wisconsin,"Florence County, Wisconsin",0.43%,0.436
0500000US55039,Wisconsin,"Fond du Lac County, Wisconsin",0.43%,0.455
0500000US55041,Wisconsin,"Forest County, Wisconsin",0.43%,0.423
0500000US55043,Wisconsin,"Grant County, Wisconsin",0.43%,0.451
0500000US55045,Wisconsin,"Green County, Wisconsin",0.43%,0.418
0500000US55047,Wisconsin,"Green Lake County, Wisconsin",0.43%,0.438
0500000US55049,Wisconsin,"Iowa County, Wisconsin",0.43%,0.421
0500000US55051,Wisconsin,"Iron County, Wisconsin",0.43%,0.409
0500000US55053,Wisconsin,"Jackson County, Wisconsin",0.43%,0.414
0500000US55055,Wisconsin,"Jefferson County, Wisconsin",0.43%,0.435
0500000US55057,Wisconsin,"Juneau County, Wisconsin",0.43%,0.407
0500000US55059,Wisconsin,"Kenosha County, Wisconsin",0.43%,0.442
0500000US55061,Wisconsin,"Kewaunee County, Wisconsin",0.43%,0.427
0500000US55063,Wisconsin,"La Crosse County, Wisconsin",0.43%,0.434
0500000US55065,Wisconsin,"Lafayette County, Wisconsin",0.43%,0.435
0500000US55067,Wisconsin,"Langlade County, Wisconsin",0.43%,0.42
0500000US55069,Wisconsin,"Lincoln County, Wisconsin",0.43%,0.43
0500000US55071,Wisconsin,"Manitowoc County, Wisconsin",0.43%,0.435
0500000US55073,Wisconsin,"Marathon County, Wisconsin",0.43%,0.423
0500000US55075,Wisconsin,"Marinette County, Wisconsin",0.43%,0.441
0500000US55077,Wisconsin,"Marquette County, Wisconsin",0.43%,0.415
0500000US55078,Wisconsin,"Menominee County, Wisconsin",0.43%,0.428
0500000US55079,Wisconsin,"Milwaukee County, Wisconsin",0.43%,0.411
0500000US55081,Wisconsin,"Monroe County, Wisconsin",0.43%,0.442
0500000US55083,Wisconsin,"Oconto County, Wisconsin",0.43%,0.412
0500000US55085,Wisconsin,"Oneida County, Wisconsin",0.43%,0.408
0500000US55087,Wisconsin,"Outagamie County, Wisconsin",0.43%,0.435
0500000US55089,Wisconsin,"Ozaukee County, Wisconsin",0.43%,0.4
0500000US55091,Wisconsin,"Pepin County, Wisconsin",0.43%,0.434
0500000US55093,Wisconsin,"Pierce County, Wisconsin",0.43%,0.421
0500000US55095,Wisconsin,"Polk County, Wisconsin",0.43%,0.439
0500000US55097,Wisconsin,"Portage County, Wisconsin",0.43%,0.441
0500000US55099,Wisconsin,"Price County, Wisconsin",0.43%,0.442
0500000US55101,Wisconsin,"Racine County, Wisconsin",0.43%,0.447
0500000US55103,Wisconsin,"Richland County, Wisconsin",0.43%,0.427
0500000US55105,Wisconsin,"Rock County, Wisconsin",0.43%,0.438
0500000US55107,Wisconsin,"Rusk County, Wisconsin",0.43%,0.46
0500000US55109,Wisconsin,"St. Croix County, Wisconsin",0.43%,0.442
0500000US55111,Wisconsin,"Sauk County, Wisconsin",0.43%,0.396
0500000US55113,Wisconsin,"Sawyer County, Wisconsin",0.43%,0.429
0500000US55115,Wisconsin,"Shawano County, Wisconsin",0.43%,0.432
0500000US55117,Wisconsin,"Sheboygan County, Wisconsin",0.43%,0.423
0500000US55119,Wisconsin,"Taylor County, Wisconsin",0.43%,0.425
0500000US55121,Wisconsin,"Trempealeau County, Wisconsin",0.43%,0.424
0500000US55123,Wisconsin,"Vernon County, Wisconsin",0.43%,0.424
0500000US55125,Wisconsin,"Vilas County, Wisconsin",0.43%,0.433
0500000US55127,Wisconsin,"Walworth County, Wisconsin",0.43%,0.406
0500000US55129,Wisconsin,"Washburn County, Wisconsin",0.43%,0.436
0500000US55131,Wisconsin,"Washington County, Wisconsin",0.43%,0.434
0500000US55133,Wisconsin,"Waukesha County, Wisconsin",0.43%,0.451
0500000US55135,Wisconsin,"Waupaca County, Wisconsin",0.43%,0.433
0500000US55137,Wisconsin,"Waushara County, Wisconsin",0.43%,0.439
0500000US55139,Wisconsin,"Winnebago County, Wisconsin",0.43%,0.45
0500000US55141,Wisconsin,"Wood County, Wisconsin",0.43%,0.432
0500000US56001,Wyoming,"Albany County, Wyoming",1.47%,1.47
0500000US56003,Wyoming,"Big Horn County, Wyoming",1.47%,1.464
0500000US56005,Wyoming,"Campbell County, Wyoming",1.47%,1.387
0500000US56007,Wyoming,"Carbon County, Wyoming",1.47%,1.453
0500000US56009,Wyoming,"Converse County, Wyoming",1.47%,1.408
0500000US56011,Wyoming,"Crook County, Wyoming",1.47%,1.299
0500000US56013,Wyoming,"Fremont County, Wyoming",1.47%,1.509
0500000US56015,Wyoming,"Goshen County, Wyoming",1.47%,1.446
0500000US56017,Wyoming,"Hot Springs County, Wyoming",1.47%,1.485
